time_sec,target_rps,actual_sent,success_count,fail_count,avg_latency_ms,p95_latency_ms,scenario,phase
969,108,108,108,0,984.26,1348.61,sale_event,stable
970,104,104,104,0,909.31,1341.54,sale_event,stable
971,109,109,109,0,980.82,1398.67,sale_event,stable
972,99,99,99,0,891.6,1246.18,sale_event,stable
973,107,107,107,0,973.27,1336.88,sale_event,stable
974,100,100,100,0,929.62,1289.05,sale_event,stable
975,107,107,107,0,941.98,1330.73,sale_event,stable
976,109,109,109,0,969.73,1373.81,sale_event,stable
977,90,90,90,0,854.44,1178.26,sale_event,stable
978,90,90,90,0,855.95,1154.78,sale_event,stable
979,94,94,94,0,873.12,1198.91,sale_event,stable
980,105,105,105,0,971.05,1361.8,sale_event,stable
981,100,100,100,0,918.73,1274.4,sale_event,stable
982,105,105,105,0,946.87,1333.99,sale_event,stable
983,99,99,99,0,934.59,1288.98,sale_event,stable
984,91,91,91,0,893.31,1156.37,sale_event,stable
985,106,106,106,0,974.45,1326.11,sale_event,stable
986,92,92,92,0,871.51,1184.62,sale_event,stable
987,101,101,101,0,993.41,1335.69,sale_event,stable
988,109,109,109,0,980.69,1424.37,sale_event,stable
989,106,106,106,0,955.63,1367.66,sale_event,stable
990,97,97,97,0,919.64,1275.52,sale_event,stable
991,103,103,103,0,922.35,1318.01,sale_event,stable
992,106,106,106,0,979.4,1336.25,sale_event,stable
993,96,96,96,0,880.15,1241.02,sale_event,stable
994,103,103,103,0,979.66,1299.53,sale_event,stable
995,99,99,99,0,957.01,1321.85,sale_event,stable
996,95,95,95,0,885.36,1178.86,sale_event,stable
997,97,97,97,0,919.07,1216.43,sale_event,stable
998,104,104,104,0,951.78,1333.91,sale_event,stable
999,97,97,97,0,927.83,1224.15,sale_event,stable
1000,95,95,95,0,887.05,1211.8,sale_event,stable
