time_sec,target_rps,actual_sent,success_count,fail_count,avg_latency_ms,p95_latency_ms,scenario,phase
958,107,107,107,0,1259.8,1608.84,sale_event,stable
959,101,101,101,0,1225.92,1524.85,sale_event,stable
960,96,96,96,0,1184.37,1463.62,sale_event,stable
961,107,107,107,0,1285.12,1635.74,sale_event,stable
962,100,100,100,0,1256.67,1553.88,sale_event,stable
963,109,109,109,0,1284.44,1649.64,sale_event,stable
964,95,95,95,0,1162.46,1430.28,sale_event,stable
965,95,95,95,0,1154.63,1420.54,sale_event,stable
966,97,97,97,0,1193.43,1477.76,sale_event,stable
967,95,95,95,0,1189.92,1449.32,sale_event,stable
968,108,108,108,0,1291.45,1655.01,sale_event,stable
969,108,108,108,0,1279.39,1637.69,sale_event,stable
970,104,104,104,0,1292.99,1620.29,sale_event,stable
971,109,109,109,0,1296.25,1651.93,sale_event,stable
972,99,99,99,0,1201.63,1486.06,sale_event,stable
973,107,107,107,0,1280.61,1619.7,sale_event,stable
974,100,100,100,0,1201.96,1496.79,sale_event,stable
975,107,107,107,0,1297.29,1636.01,sale_event,stable
976,109,109,109,0,1267.33,1625.88,sale_event,stable
977,90,90,90,0,1123.91,1357.4,sale_event,stable
978,90,90,90,0,1148.16,1382.29,sale_event,stable
979,94,94,94,0,1174.03,1431.35,sale_event,stable
980,105,105,105,0,1280.01,1616.79,sale_event,stable
981,100,100,100,0,1236.34,1545.26,sale_event,stable
982,105,105,105,0,1265.23,1597.45,sale_event,stable
983,99,99,99,0,1218.66,1505.81,sale_event,stable
984,91,91,91,0,1141.87,1380.06,sale_event,stable
985,106,106,106,0,1275.28,1618.96,sale_event,stable
986,92,92,92,0,1151.64,1400.09,sale_event,stable
987,101,101,101,0,1247.32,1546.08,sale_event,stable
988,109,109,109,0,1334.42,1699.08,sale_event,stable
989,106,106,106,0,1266.93,1607.64,sale_event,stable
990,97,97,97,0,1214.2,1490.79,sale_event,stable
991,103,103,103,0,1244.42,1555.01,sale_event,stable
992,106,106,106,0,1279.25,1621.35,sale_event,stable
993,96,96,96,0,1173.07,1440.98,sale_event,stable
994,103,103,103,0,1269.9,1592.8,sale_event,stable
995,99,99,99,0,1217.24,1503.39,sale_event,stable
996,95,95,95,0,1179.77,1438.48,sale_event,stable
997,97,97,97,0,1153.73,1436.41,sale_event,stable
998,104,104,104,0,1225.54,1546.18,sale_event,stable
999,97,97,97,0,1168.33,1448.02,sale_event,stable
1000,95,95,95,0,1193.47,1458.89,sale_event,stable
