time_sec,target_rps,actual_sent,success_count,fail_count,avg_latency_ms,p95_latency_ms,scenario,phase
970,104,104,104,0,887.63,1269.77,sale_event,stable
971,109,109,109,0,938.16,1335.67,sale_event,stable
972,99,99,99,0,804.17,1150.26,sale_event,stable
973,107,107,107,0,891.06,1285.36,sale_event,stable
974,100,100,100,0,849.76,1189.26,sale_event,stable
975,107,107,107,0,895.12,1298.49,sale_event,stable
976,109,109,109,0,893.54,1304.58,sale_event,stable
977,90,90,90,0,794.84,1062.46,sale_event,stable
978,90,90,90,0,830.74,1097.83,sale_event,stable
979,94,94,94,0,807.68,1101.27,sale_event,stable
980,105,105,105,0,868.6,1232.79,sale_event,stable
981,100,100,100,0,849.44,1196.56,sale_event,stable
982,105,105,105,0,865.73,1229.82,sale_event,stable
983,99,99,99,0,829.53,1172.89,sale_event,stable
984,91,91,91,0,786.48,1075.2,sale_event,stable
985,106,106,106,0,875.48,1264.53,sale_event,stable
986,92,92,92,0,816.95,1090.0,sale_event,stable
987,101,101,101,0,879.79,1218.62,sale_event,stable
988,109,109,109,0,908.01,1306.39,sale_event,stable
989,106,106,106,0,861.1,1246.04,sale_event,stable
990,97,97,97,0,893.71,1208.47,sale_event,stable
991,103,103,103,0,877.92,1239.43,sale_event,stable
992,106,106,106,0,863.84,1254.03,sale_event,stable
993,96,96,96,0,796.77,1122.69,sale_event,stable
994,103,103,103,0,909.52,1248.64,sale_event,stable
995,99,99,99,0,850.87,1169.33,sale_event,stable
996,95,95,95,0,809.24,1118.31,sale_event,stable
997,97,97,97,0,845.58,1138.59,sale_event,stable
998,104,104,104,0,909.9,1256.31,sale_event,stable
999,97,97,97,0,832.73,1140.58,sale_event,stable
1000,95,95,95,0,803.15,1121.45,sale_event,stable
